servicio_id;inventario_id;cliente_id;cliente_nombre;tipo_equipo;marca;modelo;plan_id;actividad;fecha_inicio;fecha_fin;horas_servicio;Horas_servicio_HHMM;tecnico;resultado;repuestos_usados;costo_manodeobra_ars;costo_repuestos_ars;costo_total_ars;ubicacion;Repuestos_Usados_Filtro;Ubicacion_Clientes;Tecnicos_Bigtools
SV-000080;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-006;Cambio de filtro de combustible;31/8/2025;1/9/2025;89;0h 53min;R. Soto;OK;filtro_combustible:18969;24920;18969;43889;Planta 4 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 6: Soto
SV-000081;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-007;Inspección del alternador y cepillos;4/3/2022;5/3/2022;84;0h 50min;R. Soto;Reparado;Sin_repuestos;23520;0;23520;Planta 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 6: Soto
SV-000082;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-007;Inspección del alternador y cepillos;22/2/2023;23/2/2023;72;0h 43min;A. Torres;OK;Sin_repuestos;20160;0;20160;Planta 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 1: Torres
SV-000083;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-007;Inspección del alternador y cepillos;29/2/2024;1/3/2024;77;0h 46min;J. Pérez;OK;Sin_repuestos;0;0;21560;Planta 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 2: Pérez
SV-000084;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-007;Inspección del alternador y cepillos;27/2/2025;28/2/2025;107;1h 4min;L. Gómez;Observaciones;Sin_repuestos;29960;0;29960;Planta 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 3: Gómez L.
SV-000085;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;1/3/2022;2/3/2022;52;0h 31min;R. Soto;OK;Sin_repuestos;14560;0;14560;Planta 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 6: Soto
SV-000086;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;9/7/2022;8/9/2022;8614;86h 8min;M. Ruiz;Reparado;Sin_repuestos;8960;0;8960;Planta 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 5: Ruiz
SV-000087;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;5/6/2023;6/6/2023;63;0h 38min;L. Gómez;OK;Sin_repuestos;17640;0;17640;Planta 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 3: Gómez L.
SV-000088;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;31/8/2023;1/9/2023;61;0h 37min;A. Torres;OK;Sin_repuestos;17080;0;17080;Planta 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 1: Torres
SV-000089;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;4/12/2023;5/12/2023;48;0h 29min;J. Pérez;OK;Sin_repuestos;13440;0;13440;Planta 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 2: Pérez
SV-000090;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;24/2/2024;25/2/2024;92;0h 55min;M. Ruiz;Observaciones;Sin_repuestos;25760;0;25760;Planta 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 5: Ruiz
SV-000091;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;29/5/2024;30/5/2024;3861;38h 37min;M. Ruiz;Reparado;Sin_repuestos;0;0;12320;Planta 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 5: Ruiz
SV-000092;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;28/8/2024;29/8/2024;45;0h 27min;M. Gómez;OK;Sin_repuestos;12600;0;12600;Planta 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 4: Gomez M.
SV-000093;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;28/11/2024;29/11/2024;-7076;-70h -46min;M. Ruiz;Reparado;Sin_repuestos;8960;0;8960;Planta 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 5: Ruiz
SV-000094;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificación de batería;29/5/2025;30/5/2025;33;0h 20min;A. Torres;OK;Sin_repuestos;9240;0;9240;Planta 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 1: Torres
SV-000095;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-009;Limpieza general y revisión de terminales;1/3/2022;2/3/2022;102;1h 1min;R. Soto;Reparado;Sin_repuestos;28560;0;28560;Planta 4 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 6: Soto
SV-000096;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-009;Limpieza general y revisión de terminales;28/8/2022;29/8/2022;131;1h 19min;A. Torres;Reparado;Sin_repuestos;36680;0;36680;Planta 4 - Río Grande;Sin_repuestos;Río Grande;Técnico 1: Torres
SV-000097;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-009;Limpieza general y revisión de terminales;25/2/2023;26/2/2023;109;1h 5min;J. Pérez;Reparado;Sin_repuestos;30520;0;0;Planta 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 2: Pérez
SV-000098;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-009;Limpieza general y revisión de terminales;23/2/2024;31/12/1999;9586;95h 52min;M. Ruiz;OK;Sin_repuestos;26600;0;26600;Planta 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 5: Ruiz
SV-000099;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-009;Limpieza general y revisión de terminales;28/2/2025;1/3/2025;104;1h 2min;S. López;Observaciones;Sin_repuestos;29120;0;29120;Planta 4 - Ushuaia;Sin_repuestos;Ushuaia;Tecnico 7: López
SV-000100;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-009;Limpieza general y revisión de terminales;1/9/2025;2/9/2025;105;1h 3min;M. Ruiz;OK;Sin_repuestos;0;0;29400;Planta 4 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 5: Ruiz
SV-000101;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-001;Cambio de aceite y filtro;29/12/2021;30/12/2021;16;1h 36min;L. Gómez;OK;"aceite:31105; filtro_aceite:11494";48000;42599;90599;Depósito 3 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 3: Gómez L.
SV-000102;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-001;Cambio de aceite y filtro;3/7/2022;4/7/2022;138;1h 23min;M. Ruiz;Observaciones;"aceite:34672; filtro_aceite:14357";41400;0;90429;Depósito 3 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 5: Ruiz
SV-000103;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-001;Cambio de aceite y filtro;6/1/2023;7/1/2023;167;1h 40min;R. Soto;Observaciones;"aceite:17924; filtro_aceite:12113";50100;30037;0;Depósito 3 - Río Grande;Se_utilizo_repuestos;Río Grande;Técnico 6: Soto
SV-000104;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-001;Cambio de aceite y filtro;5/7/2023;6/7/2023;144;1h 26min;M. Gómez;OK;"aceite:32420; filtro_aceite:13867";43200;46287;89487;Depósito 3 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 4: Gomez M.
SV-000105;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-001;Cambio de aceite y filtro;5/1/2024;6/1/2024;159;1h 35min;S. López;OK;"aceite:15209; filtro_aceite:16607";47700;31816;79516;Depósito 3 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Tecnico 7: López
SV-000106;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-001;Cambio de aceite y filtro;4/7/2024;5/7/2024;152;1h 31min;R. Soto;OK;"aceite:29879; filtro_aceite:12190";45600;42069;0;Depósito 3 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 6: Soto
SV-000107;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-001;Cambio de aceite y filtro;4/1/2025;2027/13/40;139;1h 23min;R. Soto;Reparado;"aceite:31149; filtro_aceite:12104";41700;43253;84953;Depósito 3 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Técnico 6: Soto
SV-000108;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-002;Limpieza o reemplazo de filtro de aire;6/1/2023;31/12/1999;67;0h 40min;M. Ruiz;Reparado;filtro_aire:20991;0;20991;0;Depósito 3 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 5: Ruiz
SV-000109;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-002;Limpieza o reemplazo de filtro de aire;29/12/2024;30/12/2024;7351;73h 31min;S. López;OK;filtro_aire:16534;26100;0;42634;Depósito 3 - Tolhuin;Se_utilizo_repuestos;Tolhuin;Tecnico 7: López
SV-000110;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-003;Revisión de bujías y electrodos;4/1/2022;5/1/2022;79;0h 47min;R. Soto;Reparado;bujias:7224;23700;7224;30924;Depósito 3 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 6: Soto
SV-000111;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-003;Revisión de bujías y electrodos;29/12/2022;30/12/2022;112;1h 7min;L. Gómez;OK;bujias:13862;33600;13862;47462;Depósito 3 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 3: Gómez L.
SV-000112;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-003;Revisión de bujías y electrodos;2/1/2024;3/1/2024;92;0h 55min;M. Gómez;OK;bujias:12904;27600;12904;40504;Depósito 3 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 4: Gomez M.
SV-000113;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;26/12/2021;27/12/2021;61;0h 37min;S. López;OK;Sin_repuestos;18300;0;0;Depósito 3 - Ushuaia;Sin_repuestos;Ushuaia;Tecnico 7: López
SV-000114;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;26/3/2022;27/3/2022;32;0h 19min;J. Pérez;OK;Sin_repuestos;9600;0;9600;Depósito 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 2: Pérez
SV-000115;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;27/6/2022;28/6/2022;66;0h 40min;S. López;OK;Sin_repuestos;19800;0;19800;Depósito 3 - Tolhuin;Sin_repuestos;Tolhuin;Tecnico 7: López
SV-000116;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;3/10/2022;4/10/2022;59;0h 35min;S. López;OK;Sin_repuestos;17700;0;17700;Depósito 3 - Río Grande;Sin_repuestos;Río Grande;Tecnico 7: López
SV-000117;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;30/12/2022;12/31/2022;43;0h 26min;M. Gómez;OK;Sin_repuestos;12900;0;12900;Depósito 3 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 4: Gomez M.
SV-000118;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;5/4/2023;6/4/2023;53;0h 32min;J. Pérez;Observaciones;Sin_repuestos;15900;0;15900;Depósito 3 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 2: Pérez
SV-000119;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;27/9/2023;31/12/1999;73;0h 44min;A. Torres;Reparado;Sin_repuestos;21900;0;21900;Depósito 3 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 1: Torres
SV-000120;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;4/1/2024;5/1/2024;46;0h 28min;M. Gómez;OK;Sin_repuestos;13800;0;13800;Depósito 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 4: Gomez M.
SV-000121;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;29/3/2024;30/3/2024;62;0h 37min;M. Gómez;OK;Sin_repuestos;18600;0;18600;Depósito 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 4: Gomez M.
SV-000122;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;5/7/2024;31/12/1999;73;0h 44min;M. Ruiz;OK;Sin_repuestos;21900;0;21900;Depósito 3 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 5: Ruiz
SV-000123;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;2027/13/40;6/10/2024;54;0h 32min;M. Gómez;Reparado;Sin_repuestos;16200;0;16200;Depósito 3 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 4: Gomez M.
SV-000124;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;2/4/2025;3/4/2025;56;0h 34min;L. Gómez;Reparado;Sin_repuestos;16800;0;16800;Depósito 3 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 3: Gómez L.
SV-000125;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-004;Comprobación de batería y cargador;23/9/2025;24/9/2025;41;0h 25min;R. Soto;OK;Sin_repuestos;12300;0;12300;Depósito 3 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 6: Soto
SV-000126;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-005;Verificación de válvulas y ajuste de luz;4/1/2024;5/1/2024;17;1h 42min;R. Soto;Reparado;Sin_repuestos;51000;0;51000;Depósito 3 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 6: Soto
SV-000127;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-005;Verificación de válvulas y ajuste de luz;3/1/2025;4/1/2025;138;1h 23min;M. Gómez;OK;Sin_repuestos;41400;0;0;Depósito 3 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 4: Gomez M.
SV-000128;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-006;Prueba de carga en modo manual;31/12/2021;1/1/2022;9;0h 54min;J. Pérez;OK;Sin_repuestos;27000;0;27000;Depósito 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 2: Pérez
SV-000129;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-006;Prueba de carga en modo manual;2/4/2022;3/4/2022;61;0h 37min;M. Gómez;Reparado;Sin_repuestos;18300;0;18300;Depósito 3 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 4: Gomez M.
SV-000130;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-006;Prueba de carga en modo manual;24/6/2022;25/6/2022;73;0h 44min;M. Ruiz;Reparado;Sin_repuestos;21900;0;21900;Depósito 3 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 5: Ruiz
SV-000131;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-006;Prueba de carga en modo manual;7/1/2023;8/1/2023;8;0h 48min;M. Gómez;OK;Sin_repuestos;24000;0;24000;Depósito 3 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 4: Gomez M.
SV-000132;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-006;Prueba de carga en modo manual;26/3/2023;27/3/2023;73;0h 44min;M. Ruiz;OK;Sin_repuestos;0;0;21900;Depósito 3 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 5: Ruiz
SV-000133;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-006;Prueba de carga en modo manual;3/7/2023;4/7/2023;1;1h 0min;L. Gómez;OK;Sin_repuestos;30000;0;30000;Depósito 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 3: Gómez L.
SV-000134;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-006;Prueba de carga en modo manual;4/10/2023;5/10/2023;-8102;-81h -1min;L. Gómez;Reparado;Sin_repuestos;0;0;22800;Depósito 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 3: Gómez L.
SV-000135;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-006;Prueba de carga en modo manual;28/12/2023;29/12/2023;-1067;-106h -42min;M. Gómez;OK;Sin_repuestos;25200;0;25200;Depósito 3 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 4: Gomez M.
SV-000136;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-006;Prueba de carga en modo manual;27/3/2024;28/3/2024;112;1h 7min;S. López;OK;Sin_repuestos;33600;0;33600;Depósito 3 - Río Grande;Sin_repuestos;Río Grande;Tecnico 7: López
SV-000137;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-006;Prueba de carga en modo manual;30/6/2024;1/7/2024;79;0h 47min;R. Soto;Observaciones;Sin_repuestos;0;0;23700;Depósito 3 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 6: Soto
SV-000138;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-006;Prueba de carga en modo manual;25/9/2024;26/9/2024;73;0h 44min;J. Pérez;Reparado;Sin_repuestos;0;0;21900;Depósito 3 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 2: Pérez
SV-000139;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-006;Prueba de carga en modo manual;24/12/2024;25/12/2024;8;0h 48min;J. Pérez;OK;Sin_repuestos;24000;0;24000;Depósito 3 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 2: Pérez
SV-000140;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-006;Prueba de carga en modo manual;1/4/2025;2/4/2025;9;0h 54min;S. López;OK;Sin_repuestos;0;0;27000;Depósito 3 - Tolhuin;Sin_repuestos;Tolhuin;Tecnico 7: López
SV-000141;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-007;Limpieza de compartimiento y protección anticorrosión;24/12/2021;25/12/2021;78;0h 47min;L. Gómez;Reparado;Sin_repuestos;23400;0;23400;Depósito 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 3: Gómez L.
SV-000142;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-007;Limpieza de compartimiento y protección anticorrosión;5/1/2023;6/1/2023;9075;90h 45min;A. Torres;OK;Sin_repuestos;21300;0;21300;Depósito 3 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 1: Torres
SV-000143;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-007;Limpieza de compartimiento y protección anticorrosión;28/12/2024;12/29/2024;64;0h 38min;L. Gómez;OK;Sin_repuestos;19200;0;19200;Depósito 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 3: Gómez L.
SV-000144;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;23/6/2022;24/6/2022;36;0h 22min;L. Gómez;OK;Sin_repuestos;10800;0;10800;Depósito 3 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 3: Gómez L.
SV-000145;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;7/1/2023;8/1/2023;57;0h 34min;S. López;OK;Sin_repuestos;17100;0;17100;Depósito 3 - Tolhuin;Sin_repuestos;Tolhuin;Tecnico 7: López
SV-000146;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;6/7/2023;7/7/2023;25;0h 15min;M. Gómez;Reparado;Sin_repuestos;7500;0;7500;Depósito 3 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 4: Gomez M.
SV-000147;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;3/1/2024;4/1/2024;25;0h 15min;M. Gómez;OK;Sin_repuestos;7500;0;7500;Depósito 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 4: Gomez M.
SV-000148;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;4/7/2024;5/7/2024;-5639;-56h -23min;M. Ruiz;OK;Sin_repuestos;9600;0;9600;Depósito 3 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 5: Ruiz
SV-000149;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;4/1/2025;5/1/2025;58;0h 35min;A. Torres;OK;Sin_repuestos;17400;0;0;Depósito 3 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 1: Torres
SV-000150;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-008;Verificación de sistema de arranque automático;7/7/2025;8/7/2025;51;0h 31min;S. López;Reparado;Sin_repuestos;15300;0;15300;Depósito 3 - Ushuaia;Sin_repuestos;Ushuaia;Tecnico 7: López
SV-000151;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-009;Ensayo general y actualización de firmware;24/12/2021;25/12/2021;118;1h 11min;R. Soto;Observaciones;Sin_repuestos;35400;0;35400;Depósito 3 - Ushuaia;Sin_repuestos;Ushuaia;Técnico 6: Soto
SV-000152;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-009;Ensayo general y actualización de firmware;24/12/2022;25/12/2022;78;0h 47min;L. Gómez;Reparado;Sin_repuestos;23400;0;23400;Depósito 3 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 3: Gómez L.
SV-000153;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-009;Ensayo general y actualización de firmware;1/1/2024;2/1/2024;106;1h 4min;M. Gómez;OK;Sin_repuestos;31800;0;31800;Depósito 3 - Río Grande;Sin_repuestos;Río Grande;Técnico 4: Gomez M.
SV-000154;EQP-0085;CLI-001;Cliente 001;Generador Generac Guardian;Generac;Guardian 8 kVA (50Hz);GG-009;Ensayo general y actualización de firmware;30/12/2024;31/12/2024;111;1h 7min;M. Gómez;OK;Sin_repuestos;33300;0;0;Depósito 3 - Tolhuin;Sin_repuestos;Tolhuin;Técnico 4: Gomez M.
SV-000155;EQP-0022;CLI-004;Cliente 004;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;26/9/2023;27/9/2023;198;1h 59min;S. López;OK;"aceite:25016; filtro_aceite:13580";55440;38596;94036;Planta 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Tecnico 7: López
SV-000156;EQP-0022;CLI-004;Cliente 004;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;26/12/2023;27/12/2023;229;2h 17min;M. Gómez;OK;"aceite:33265; filtro_aceite:10123";64120;43388;0;Planta 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 4: Gomez M.
SV-000157;EQP-0022;CLI-004;Cliente 004;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-001;Cambio de aceite de motor y filtro;3/4/2024;4/4/2024;195;1h 57min;R. Soto;OK;"aceite:21856; filtro_aceite:9594";54600;31450;86050;Planta 4 - Ushuaia;Se_utilizo_repuestos;Ushuaia;Técnico 6: Soto
