inventario_id;cliente_id;cliente_nombre;tipo_equipo;marca;modelo;fecha_lectura;horometro_h;ubicacion;ciudad;localidad;fecha_lectura_normalizada
EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/4/2025 00:00;3985;Oficina 3 - Río Grande;Río Grande;Oficina 3;1-abr-25
EQP-0034;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2025 00:00;4618;Obra 1 - Río Grande;Río Grande;Obra 1;1-may-25
EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2025 00:00;4087;Oficina 3 - Río Grande;Río Grande;Oficina 3;1-may-25
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2025 00:00;3278;Taller 2 - Río Grande;Río Grande;Taller 2;1-may-25
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2025 00:00;4506;Sucursal 4 - Río Grande;Río Grande;Sucursal 4;1-may-25
EQP-0038;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2025 00:00;1729;Taller 1 - Río Grande;Río Grande;Taller 1;1-may-25
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2025 00:00;4506;Sucursal 4 - Río Grande;Río Grande;Sucursal 4;1-may-25
EQP-0073;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2025 00:00;49;Obra 4 - Río Grande;Río Grande;Obra 4;1-may-25
EQP-0038;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2025 00:00;1795;Taller 1 - Río Grande;Río Grande;Taller 1;1-jun-25
EQP-0073;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2025 00:00;510;Obra 4 - Río Grande;Río Grande;Obra 4;1-jun-25
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2025 00:00;3386;Taller 2 - Río Grande;Río Grande;Taller 2;1-jun-25
EQP-0034;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2025 00:00;4708;Obra 1 - Río Grande;Río Grande;Obra 1;1-jun-25
EQP-0073;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2025 00:00;545;Obra 4 - Río Grande;Río Grande;Obra 4;1-jul-25
EQP-0034;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2025 00:00;4838;Obra 1 - Río Grande;Río Grande;Obra 1;1-jul-25
EQP-0038;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2025 00:00;1867;Taller 1 - Río Grande;Río Grande;Taller 1;1-jul-25
EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2025 00:00;4276;Oficina 3 - Río Grande;Río Grande;Oficina 3;1-jul-25
EQP-0038;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2025 00:00;1895;Taller 1 - Río Grande;Río Grande;Taller 1;1-ago-25
EQP-0073;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2025;57;Obra 4 - Río Grande;Río Grande;Obra 4;1-ago-25
EQP-0034;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2025 00:00;4955;Obra 1 - Río Grande;Río Grande;Obra 1;1-ago-25
EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2025 00:00;4321;Oficina 3 - Río Grande;Río Grande;Oficina 3;1-ago-25
EQP-0073;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2025;594;Obra 4 - Río Grande;Río Grande;Obra 4;1-sept-25
EQP-0038;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2025 00:00;1958;Taller 1 - Río Grande;Río Grande;Taller 1;1-sept-25
EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2025 00:00;4422;Oficina 3 - Río Grande;Río Grande;Oficina 3;1-sept-25
EQP-0073;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2025 00:00;621;Obra 4 - Río Grande;Río Grande;Obra 4;1-oct-25
EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2025 00:00;75958;Oficina 3 - Río Grande;Río Grande;Oficina 3;1-oct-25
EQP-0034;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2025 00:00;5164;Obra 1 - Río Grande;Río Grande;Obra 1;1-oct-25
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2022 00:00;98;Taller 2 - Tolhuin;Tolhuin;Taller 2;1-ene-22
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2022 00:00;98;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-ene-22
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;11/1/2022;1286;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;11-ene-22
EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/4/2022 00:00;412;Depósito 4 - Tolhuin;Tolhuin;Depósito 4;1-abr-22
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2022 00:00;56;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-may-22
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2022 00:00;402;Taller 2 - Tolhuin;Tolhuin;Taller 2;1-may-22
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2022 00:00;655;Sucursal 4 - Ushuaia;Ushuaia;Sucursal 4;1-jun-22
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2022;553;Taller 2 - Tolhuin;Tolhuin;Taller 2;1-jul-22
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2022 00:00;790;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-jul-22
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2022 00:00;644;Taller 2 - Ushuaia;Ushuaia;Taller 2;1-ago-22
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2022 00:00;644;Taller 2 - Ushuaia;Ushuaia;Taller 2;1-ago-22
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2022 00:00;109;Sucursal 4 - Ushuaia;Ushuaia;Sucursal 4;1-sept-22
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2022 00:00;1201;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-oct-22
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/11/2022;906;Taller 2 - Tolhuin;Tolhuin;Taller 2;1-nov-22
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2022 00:00;91415;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-dic-22
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2023 00:00;1089;Taller 2 - Tolhuin;Tolhuin;Taller 2;1-ene-23
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2023 00:00;158;Sucursal 4 - Ushuaia;Ushuaia;Sucursal 4;1-ene-23
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/2/2023 00:00;36440;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-feb-23
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/3/2023 00:00;1218;Taller 2 - Tolhuin;Tolhuin;Taller 2;1-mar-23
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/3/2023 00:00;1835;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-mar-23
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/4/2023 00:00;1901;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-abr-23
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2023 00:00;2041;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-may-23
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2023 00:00;2110;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-jun-23
EQP-0038;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2023 00:00;595;Taller 5 - Tolhuin;Tolhuin;Taller 5;1-jun-23
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2023 00:00;1533;Taller 2 - Ushuaia;Ushuaia;Taller 2;1-jul-23
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2023;2235;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-jul-23
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2023 00:00;1614;Taller 2 - Tolhuin;Tolhuin;Taller 2;1-ago-23
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2023 00:00;1697;Taller 2 - Tolhuin;Tolhuin;Taller 2;1-sept-23
EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2023 00:00;1989;Taller 4 - Tolhuin;Tolhuin;Taller 4;1-sept-23
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2023 00:00;2568;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-oct-23
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2023 00:00;2568;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-oct-23
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/11/2023 00:00;2632;Sucursal 4 - Ushuaia;Ushuaia;Sucursal 4;1-nov-23
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2023 00:00;1828;Taller 2 - Ushuaia;Ushuaia;Taller 2;1-dic-23
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2024 00:00;117998;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-ene-24
EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/2/2024 00:00;2475;Planta 3 - Ushuaia;Ushuaia;Planta 3;1-feb-24
EQP-0038;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/3/2024 00:00;1078;Oficina 2 - Ushuaia;Ushuaia;Oficina 2;1-mar-24
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/4/2024 00:00;2145;Taller 2 - Tolhuin;Tolhuin;Taller 2;1-abr-24
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2024 00:00;2237;Taller 2 - Ushuaia;Ushuaia;Taller 2;1-may-24
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2024 00:00;90060;Sucursal 4 - Ushuaia;Ushuaia;Sucursal 4;1-may-24
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2024 00:00;2339;Taller 2 - Tolhuin;Tolhuin;Taller 2;1-jun-24
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2024 00:00;90477;Taller 2 - Ushuaia;Ushuaia;Taller 2;1-jul-24
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2024 00:00;3446;Sucursal 4 - Ushuaia;Ushuaia;Sucursal 4;1-jul-24
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2024 00:00;2525;Taller 2 - Tolhuin;Tolhuin;Taller 2;1-ago-24
EQP-0034;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2024 00:00;3604;Oficina 1 - Ushuaia;Ushuaia;Oficina 1;1-ago-24
EQP-0034;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2024 00:00;3774;Planta 1 - Tolhuin;Tolhuin;Planta 1;1-sept-24
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2024 00:00;3693;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-sept-24
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2024 00:00;3693;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-sept-24
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2024 00:00;34116;Taller 2 - Tolhuin;Tolhuin;Taller 2;1-oct-24
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2024 00:00;267;Taller 2 - Ushuaia;Ushuaia;Taller 2;1-oct-24
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/11/2024 00:00;2711;Taller 2 - Tolhuin;Tolhuin;Taller 2;1-nov-24
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/11/2024;3894;Sucursal 4 - Ushuaia;Ushuaia;Sucursal 4;1-nov-24
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2024 00:00;4011;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-dic-24
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2024 00:00;2819;Taller 2 - Ushuaia;Ushuaia;Taller 2;1-dic-24
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2024;4011;Sucursal 4 - Ushuaia;Ushuaia;Sucursal 4;1-dic-24
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2025 00:00;53580;Taller 2 - Ushuaia;Ushuaia;Taller 2;1-ene-25
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;2/1/2025;4150;Sucursal 4 - Ushuaia;Ushuaia;Sucursal 4;2-ene-25
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/2/2025 00:00;302;Taller 2 - Ushuaia;Ushuaia;Taller 2;1-feb-25
EQP-0034;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/3/2025 00:00;4387;Planta 5 - Ushuaia;Ushuaia;Planta 5;1-mar-25
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/3/2025 00:00;4233;Sucursal 4 - Ushuaia;Ushuaia;Sucursal 4;1-mar-25
EQP-0038;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/3/2025 00:00;1612;Depósito 1 - Ushuaia;Ushuaia;Depósito 1;1-mar-25
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/4/2025 00:00;3164;Taller 2 - Tolhuin;Tolhuin;Taller 2;1-abr-25
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/4/2025 00:00;4391;Sucursal 4 - Ushuaia;Ushuaia;Sucursal 4;1-abr-25
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2025 00:00;4686;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-jul-25
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2025 00:00;3456;Taller 2 - Tolhuin;Tolhuin;Taller 2;1-jul-25
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2025 00:00;4788;Sucursal 4 - Ushuaia;Ushuaia;Sucursal 4;1-ago-25
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2025 00:00;3494;Taller 2 - Ushuaia;Ushuaia;Taller 2;1-ago-25
EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2025 00:00;4928;Sucursal 4 - Tolhuin;Tolhuin;Sucursal 4;1-sept-25
EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2025 00:00;3598;Taller 2 - Ushuaia;Ushuaia;Taller 2;1-sept-25
EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2022 00:00;55;Obra 5 - Río Grande;Río Grande;Obra 5;1-ene-22
EQP-0004;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2022 00:00;70643;Planta 4 - Ushuaia;Ushuaia;Planta 4;1-ene-22
EQP-0004;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;5/1/2022;478;Planta 4 - Río Grande;Río Grande;Planta 4;5-ene-22
EQP-0027;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;10/1/2022;697;Depósito 5 - Tolhuin;Tolhuin;Depósito 5;10-ene-22
EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/2/2022 00:00;71;Obra 5 - Río Grande;Río Grande;Obra 5;1-feb-22
EQP-0004;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/3/2022 00:00;269;Planta 4 - Ushuaia;Ushuaia;Planta 4;1-mar-22
EQP-0027;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/3/2022 00:00;121;Depósito 5 - Tolhuin;Tolhuin;Depósito 5;1-mar-22
EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/3/2022 00:00;87;Taller 5 - Tolhuin;Tolhuin;Taller 5;1-mar-22
EQP-0004;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/4/2022 00:00;354;Planta 4 - Ushuaia;Ushuaia;Planta 4;1-abr-22
EQP-0004;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/4/2022 00:00;354;Planta 4 - Río Grande;Río Grande;Planta 4;1-abr-22
EQP-0027;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2022 00:00;269;Depósito 5 - Tolhuin;Tolhuin;Depósito 5;1-may-22
EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/5/2022 00:00;5;Oficina 5 - Ushuaia;Ushuaia;Oficina 5;1-may-22
EQP-0004;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2022 00:00;611;Planta 4 - Río Grande;Río Grande;Planta 4;1-jun-22
EQP-0004;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2022;61;Planta 4 - Tolhuin;Tolhuin;Planta 4;1-jun-22
EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2022 00:00;82;Oficina 5 - Río Grande;Río Grande;Oficina 5;1-jun-22
EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2022 00:00;180;Obra 5 - Río Grande;Río Grande;Obra 5;1-jun-22
EQP-0027;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/6/2022 00:00;351;Depósito 5 - Tolhuin;Tolhuin;Depósito 5;1-jun-22
EQP-0004;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2022 00:00;682;Planta 4 - Río Grande;Río Grande;Planta 4;1-jul-22
EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2022 00:00;200;Obra 5 - Río Grande;Río Grande;Obra 5;1-jul-22
EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2022 00:00;109;Oficina 5 - Río Grande;Río Grande;Oficina 5;1-jul-22
EQP-0027;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/7/2022 00:00;428;Obra 4 - Río Grande;Río Grande;Obra 4;1-jul-22
EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2022 00:00;128;Oficina 5 - Río Grande;Río Grande;Oficina 5;1-ago-22
EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2022 00:00;216;Obra 5 - Río Grande;Río Grande;Obra 5;1-ago-22
EQP-0004;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/8/2022 00:00;734;Planta 4 - Ushuaia;Ushuaia;Planta 4;1-ago-22
EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2022 00:00;151;Oficina 5 - Ushuaia;Ushuaia;Oficina 5;1-sept-22
EQP-0027;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2022 00:00;581;Depósito 5 - Tolhuin;Tolhuin;Depósito 5;1-sept-22
EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2022 00:00;247;Obra 5 - Río Grande;Río Grande;Obra 5;1-sept-22
EQP-0059;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2022 00:00;79;Oficina 1 - Tolhuin;Tolhuin;Oficina 1;1-sept-22
EQP-0004;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/9/2022 00:00;866;Planta 4 - Río Grande;Río Grande;Planta 4;1-sept-22
EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2022 00:00;167;Oficina 5 - Río Grande;Río Grande;Oficina 5;1-oct-22
EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2022 00:00;263;Obra 5 - Río Grande;Río Grande;Obra 5;1-oct-22
EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2022;263;Obra 5 - Río Grande;Río Grande;Obra 5;1-oct-22
EQP-0004;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/10/2022 00:00;986;Planta 4 - Ushuaia;Ushuaia;Planta 4;1-oct-22
EQP-0027;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/11/2022;767;Depósito 5 - Tolhuin;Tolhuin;Depósito 5;1-nov-22
EQP-0004;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/11/2022 00:00;1110;Planta 4 - Ushuaia;Ushuaia;Planta 4;1-nov-22
EQP-0059;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/11/2022 00:00;134;Oficina 1 - Tolhuin;Tolhuin;Oficina 1;1-nov-22
EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2022 00:00;216;Oficina 5 - Ushuaia;Ushuaia;Oficina 5;1-dic-22
EQP-0027;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2022;805;Depósito 5 - Tolhuin;Tolhuin;Depósito 5;1-dic-22
EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2022 00:00;31;Obra 5 - Río Grande;Río Grande;Obra 5;1-dic-22
EQP-0004;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/12/2022 00:00;1175;Planta 4 - Río Grande;Río Grande;Planta 4;1-dic-22
EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2023 00:00;246;Depósito 3 - Ushuaia;Ushuaia;Depósito 3;1-ene-23
EQP-0027;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2023 00:00;849;Depósito 5 - Tolhuin;Tolhuin;Depósito 5;1-ene-23
EQP-0004;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2023 00:00;91189;Planta 4 - Tolhuin;Tolhuin;Planta 4;1-ene-23
EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2023 00:00;332;Obra 5 - Río Grande;Río Grande;Obra 5;1-ene-23
EQP-0059;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;1/1/2023 00:00;33356;Taller 3 - Tolhuin;Tolhuin;Taller 3;1-ene-23
