servicio_id;inventario_id;cliente_id;cliente_nombre;tipo_equipo;marca;modelo;plan_id;actividad;fecha_inicio;fecha_fin;horas_servicio;tecnico;resultado;repuestos_usados;costo_manodeobra_ars;costo_repuestos_ars;costo_total_ars;ubicacion;Ubicacion_cliente;Tecnicos_Bigtools;Horas_servicio_HHMM;Inicio_Service;Fin_service;Año
SV-003662;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;6/7/2023 21:00;7/7/2023 21:00;0,45;M. Gómez;OK;sin_repuestos;12.600;0;12.600;Oficina 3 - Rio Grande;Rio Grande;Tecnico 7;0h 27min;6/7/2023;7/7/2023;2023
SV-003663;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;24/9/2023 21:00;25/9/2023 21:00;0,68;L. Gómez;OK;sin_repuestos;19.040;0;19.040;Oficina 3 - Rio Grande;Rio Grande;Tecnico 2;0h 41min;24/9/2023;25/9/2023;2023
SV-003666;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;1/7/2024 21:00;2/7/2024 21:00;0,48;R. Soto;OK;sin_repuestos;13.440;0;13.440;Oficina 3 - Rio Grande;Rio Grande;Tecnico 4;0h 29min;1/7/2024;2/7/2024;2024
SV-003667;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;1/1/2025 21:00;2/1/2025 21:00;0,56;L. Gómez;OK;sin_repuestos;15.680;0;15.680;Oficina 3 - Rio Grande;Rio Grande;Tecnico 2;0h 34min;1/1/2025;2/1/2025;2025
SV-003668;EQP-0084;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;24/3/2025 21:00;25/3/2025 21:00;0,61;M. Ruiz;OK;sin_repuestos;17.080;0;17.080;Oficina 3 - Rio Grande;Rio Grande;Tecnico 3;0h 37min;24/3/2025;25/3/2025;2025
SV-004013;EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;22/6/2023 21:00;23/6/2023 21:00;0,25;L. Gómez;OK;sin_repuestos;7.000;0;7.000;Taller 2 - Rio Grande;Rio Grande;Tecnico 2;0h 15min;22/6/2023;23/6/2023;2023
SV-004016;EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;25/9/2024 21:00;26/9/2024 21:00;0,55;L. Gómez;OK;sin_repuestos;15.400;0;15.400;Taller 2 - Rio Grande;Rio Grande;Tecnico 2;0h 33min;25/9/2024;26/9/2024;2024
SV-004017;EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/10/2025 21:00;4/10/2025 21:00;0,45;M. Gómez;OK;sin_repuestos;12.600;0;12.600;Taller 2 - Rio Grande;Rio Grande;Tecnico 7;0h 27min;3/10/2025;4/10/2025;2025
SV-004137;EQP-0003;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/7/2023 21:00;4/7/2023 21:00;0,4;M. Ruiz;OK;sin_repuestos;11.200;0;11.200;Taller 3 - Rio Grande;Rio Grande;Tecnico 3;0h 24min;3/7/2023;4/7/2023;2023
SV-004142;EQP-0003;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;4/10/2024 21:00;5/10/2024 21:00;0,59;R. Soto;OK;sin_repuestos;16.520;0;16.520;Taller 3 - Rio Grande;Rio Grande;Tecnico 4;0h 35min;4/10/2024;5/10/2024;2024
SV-004382;EQP-0004;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;25/12/2023 21:00;26/12/2023 21:00;0,36;S. López;OK;sin_repuestos;10.080;0;10.080;Planta 4 - Rio Grande;Rio Grande;Tecnico 5;0h 22min;25/12/2023;26/12/2023;2023
SV-004443;EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;27/12/2021 21:00;28/12/2021 21:00;0,63;J. Pérez;OK;sin_repuestos;17.640;0;17.640;Obra 5 - Rio Grande;Rio Grande;Tecnico 1;0h 38min;27/12/2021;28/12/2021;2021
SV-004444;EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;1/4/2022 21:00;2/4/2022 21:00;0,44;L. Gómez;OK;sin_repuestos;12.320;0;12.320;Obra 5 - Rio Grande;Rio Grande;Tecnico 2;0h 26min;1/4/2022;2/4/2022;2022
SV-004446;EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;5/4/2023 21:00;6/4/2023 21:00;0,45;A. Torres;OK;sin_repuestos;12.600;0;12.600;Obra 5 - Rio Grande;Rio Grande;Tecnico 6;0h 27min;5/4/2023;6/4/2023;2023
SV-004447;EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;28/6/2023 21:00;29/6/2023 21:00;0,42;M. Gómez;OK;sin_repuestos;11.760;0;11.760;Obra 5 - Rio Grande;Rio Grande;Tecnico 7;0h 25min;28/6/2023;29/6/2023;2023
SV-004449;EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;30/6/2024 21:00;1/7/2024 21:00;0,38;A. Torres;OK;sin_repuestos;10.640;0;10.640;Obra 5 - Rio Grande;Rio Grande;Tecnico 6;0h 23min;30/6/2024;1/7/2024;2024
SV-004450;EQP-0011;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;26/3/2025 21:00;27/3/2025 21:00;0,55;L. Gómez;OK;sin_repuestos;15.400;0;15.400;Obra 5 - Rio Grande;Rio Grande;Tecnico 2;0h 33min;26/3/2025;27/3/2025;2025
SV-004511;EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;6/11/2022 21:00;7/11/2022 21:00;0,51;L. Gómez;OK;sin_repuestos;14.280;0;14.280;Oficina 5 - Rio Grande;Rio Grande;Tecnico 2;0h 31min;6/11/2022;7/11/2022;2022
SV-004513;EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;30/4/2023 21:00;30/4/2023 21:00;0,51;S. López;OK;sin_repuestos;14.280;0;14.280;Oficina 5 - Rio Grande;Rio Grande;Tecnico 5;0h 31min;30/4/2023;30/4/2023;2023
SV-004515;EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/11/2023 21:00;4/11/2023 21:00;0,55;A. Torres;OK;sin_repuestos;15.400;0;15.400;Oficina 5 - Rio Grande;Rio Grande;Tecnico 6;0h 33min;3/11/2023;4/11/2023;2023
SV-004516;EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/2/2024 21:00;4/2/2024 21:00;0,53;M. Gómez;OK;sin_repuestos;14.840;0;14.840;Oficina 5 - Rio Grande;Rio Grande;Tecnico 7;0h 32min;3/2/2024;4/2/2024;2024
SV-004519;EQP-0016;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;1/2/2025 21:00;2/2/2025 21:00;0,49;M. Ruiz;OK;sin_repuestos;13.720;0;13.720;Oficina 5 - Rio Grande;Rio Grande;Tecnico 3;0h 29min;1/2/2025;2/2/2025;2025
SV-004769;EQP-0059;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;31/10/2023 21:00;1/11/2023 21:00;0,4;M. Ruiz;OK;sin_repuestos;11.200;0;11.200;Oficina 1 - Rio Grande;Rio Grande;Tecnico 3;0h 24min;31/10/2023;1/11/2023;2023
SV-004771;EQP-0059;CLI-049;Cliente 049;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;4/5/2025 21:00;5/5/2025 21:00;0,42;M. Gómez;OK;sin_repuestos;11.760;0;11.760;Oficina 1 - Rio Grande;Rio Grande;Tecnico 7;0h 25min;4/5/2025;5/5/2025;2025
SV-000087;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;4/6/2023 21:00;5/6/2023 21:00;0,63;L. Gómez;OK;sin_repuestos;17.640;0;17.640;Planta 4 - Tolhuin;Tolhuin;Tecnico 2;0h 38min;4/6/2023;5/6/2023;2023
SV-000089;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/12/2023 21:00;4/12/2023 21:00;0,48;J. Pérez;OK;sin_repuestos;13.440;0;13.440;Planta 4 - Tolhuin;Tolhuin;Tecnico 1;0h 29min;3/12/2023;4/12/2023;2023
SV-000094;EQP-0082;CLI-001;Cliente 001;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;28/5/2025 21:00;29/5/2025 21:00;0,33;A. Torres;OK;sin_repuestos;9.240;0;9.240;Planta 4 - Tolhuin;Tolhuin;Tecnico 6;0h 20min;28/5/2025;29/5/2025;2025
SV-000190;EQP-0022;CLI-004;Cliente 004;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;25/12/2023 21:00;26/12/2023 21:00;1,5;S. López;OK;sin_repuestos;14.280;0;14.280;Planta 4 - Tolhuin;Tolhuin;Tecnico 5;1h 30min;25/12/2023;26/12/2023;2023
SV-000192;EQP-0022;CLI-004;Cliente 004;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;26/9/2024 21:00;27/9/2024 21:00;0,42;R. Soto;OK;sin_repuestos;11.760;0;11.760;Planta 4 - Tolhuin;Tolhuin;Tecnico 4;0h 25min;26/9/2024;27/9/2024;2024
SV-000207;EQP-0025;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;4/2/2025 21:00;5/2/2025 21:00;0,71;M. Ruiz;OK;sin_repuestos;19.880;0;19.880;Oficina 4 - Tolhuin;Tolhuin;Tecnico 3;0h 43min;4/2/2025;5/2/2025;2025
SV-000208;EQP-0025;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/5/2025 21:00;4/5/2025 21:00;0,82;J. Pérez;OK;sin_repuestos;22.960;0;22.960;Oficina 4 - Tolhuin;Tolhuin;Tecnico 1;0h 49min;3/5/2025;4/5/2025;2025
SV-000209;EQP-0025;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;29/7/2025 21:00;29/7/2025 21:00;0,45;M. Gómez;OK;sin_repuestos;12.600;0;12.600;Oficina 4 - Tolhuin;Tolhuin;Tecnico 7;0h 27min;29/7/2025;29/7/2025;2025
SV-000270;EQP-0041;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;30/9/2024 21:00;1/10/2024 21:00;1,5;L. Gómez;OK;sin_repuestos;15.680;0;15.680;Taller 2 - Tolhuin;Tolhuin;Tecnico 2;1h 30min;30/9/2024;1/10/2024;2024
SV-000273;EQP-0041;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;23/6/2025 21:00;24/6/2025 21:00;0,55;S. López;OK;sin_repuestos;15.400;0;15.400;Taller 2 - Tolhuin;Tolhuin;Tecnico 5;0h 33min;23/6/2025;24/6/2025;2025
SV-000516;EQP-0083;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;6/1/2025 21:00;7/1/2025 21:00;0,53;L. Gómez;OK;sin_repuestos;14.840;0;14.840;Planta 5 - Tolhuin;Tolhuin;Tecnico 2;0h 32min;6/1/2025;7/1/2025;2025
SV-000518;EQP-0083;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;5/7/2025 21:00;6/7/2025 21:00;0,56;J. Pérez;OK;sin_repuestos;15.680;0;15.680;Planta 5 - Tolhuin;Tolhuin;Tecnico 1;0h 34min;5/7/2025;6/7/2025;2025
SV-000519;EQP-0083;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;25/9/2025 21:00;26/9/2025 21:00;0,25;A. Torres;OK;sin_repuestos;7.000;0;7.000;Planta 5 - Tolhuin;Tolhuin;Tecnico 6;0h 15min;25/9/2025;26/9/2025;2025
SV-000574;EQP-0099;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;31/12/2021 21:00;1/1/2022 21:00;0,61;S. López;OK;sin_repuestos;17.080;0;17.080;Deposito 4 - Tolhuin;Tolhuin;Tecnico 5;0h 37min;31/12/2021;1/1/2022;2021
SV-000575;EQP-0099;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;23/3/2022 21:00;24/3/2022 21:00;0,33;L. Gómez;OK;sin_repuestos;9.240;0;9.240;Deposito 4 - Tolhuin;Tolhuin;Tecnico 2;0h 20min;23/3/2022;24/3/2022;2022
SV-000580;EQP-0099;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;26/9/2023 21:00;27/9/2023 21:00;1,5;A. Torres;OK;sin_repuestos;17.920;0;17.920;Deposito 4 - Tolhuin;Tolhuin;Tecnico 6;1h 30min;26/9/2023;27/9/2023;2023
SV-000585;EQP-0099;CLI-005;Cliente 005;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;27/6/2025 21:00;27/6/2025 21:00;0,26;L. Gómez;OK;sin_repuestos;7.280;0;7.280;Deposito 4 - Tolhuin;Tolhuin;Tecnico 2;0h 16min;27/6/2025;27/6/2025;2025
SV-001151;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/7/2022 21:00;4/7/2022 21:00;0,35;J. Pérez;OK;sin_repuestos;9.800;0;9.800;Obra 3 - Tolhuin;Tolhuin;Tecnico 1;0h 21min;3/7/2022;4/7/2022;2022
SV-001152;EQP-0018;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;24/9/2022 21:00;25/9/2022 21:00;0,53;L. Gómez;OK;sin_repuestos;14.840;0;14.840;Obra 3 - Tolhuin;Tolhuin;Tecnico 2;0h 32min;24/9/2022;25/9/2022;2022
SV-001522;EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;25/9/2022 21:00;26/9/2022 21:00;0,39;A. Torres;OK;sin_repuestos;10.920;0;10.920;Obra 5 - Tolhuin;Tolhuin;Tecnico 6;0h 23min;25/9/2022;26/9/2022;2022
SV-001523;EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;5/1/2023 21:00;6/1/2023 21:00;0,67;M. Gómez;OK;sin_repuestos;18.760;0;18.760;Obra 5 - Tolhuin;Tolhuin;Tecnico 7;0h 40min;5/1/2023;6/1/2023;2023
SV-001528;EQP-0066;CLI-026;Cliente 026;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;27/6/2024 21:00;27/6/2024 21:00;0,62;R. Soto;OK;sin_repuestos;17.360;0;17.360;Obra 5 - Tolhuin;Tolhuin;Tecnico 4;0h 37min;27/6/2024;27/6/2024;2024
SV-001687;EQP-0012;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;5/10/2022 21:00;5/10/2022 21:00;0,62;R. Soto;OK;sin_repuestos;17.360;0;17.360;Deposito 2 - Tolhuin;Tolhuin;Tecnico 4;0h 37min;5/10/2022;5/10/2022;2022
SV-001694;EQP-0012;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;29/9/2024 21:00;29/9/2024 21:00;0,62;R. Soto;OK;sin_repuestos;17.360;0;17.360;Deposito 2 - Tolhuin;Tolhuin;Tecnico 4;0h 37min;29/9/2024;29/9/2024;2024
SV-001696;EQP-0012;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;28/6/2025 21:00;29/6/2025 21:00;1,5;L. Gómez;OK;sin_repuestos;14.280;0;14.280;Deposito 2 - Tolhuin;Tolhuin;Tecnico 2;1h 30min;28/6/2025;29/6/2025;2025
SV-001697;EQP-0012;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;5/10/2025 21:00;6/10/2025 21:00;0,51;M. Ruiz;OK;sin_repuestos;14.280;0;14.280;Deposito 2 - Tolhuin;Tolhuin;Tecnico 3;0h 31min;5/10/2025;6/10/2025;2025
SV-001807;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;5/10/2022 21:00;6/10/2022 21:00;0,35;J. Pérez;OK;sin_repuestos;9.800;0;9.800;Planta 4 - Tolhuin;Tolhuin;Tecnico 1;0h 21min;5/10/2022;6/10/2022;2022
SV-001809;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;30/6/2023 21:00;1/7/2023 21:00;0,59;A. Torres;OK;sin_repuestos;16.520;0;16.520;Planta 4 - Tolhuin;Tolhuin;Tecnico 6;0h 35min;30/6/2023;1/7/2023;2023
SV-001810;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;29/3/2024 21:00;30/3/2024 21:00;0,5;L. Gómez;OK;sin_repuestos;14.000;0;14.000;Planta 4 - Tolhuin;Tolhuin;Tecnico 2;0h 30min;29/3/2024;30/3/2024;2024
SV-001812;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;23/12/2024 21:00;24/12/2024 21:00;0,52;L. Gómez;OK;sin_repuestos;14.560;0;14.560;Planta 4 - Tolhuin;Tolhuin;Tecnico 2;0h 31min;23/12/2024;24/12/2024;2024
SV-001813;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;1/7/2025 21:00;2/7/2025 21:00;0,5;S. López;OK;sin_repuestos;14.000;0;14.000;Planta 4 - Tolhuin;Tolhuin;Tecnico 5;0h 30min;1/7/2025;2/7/2025;2025
SV-001814;EQP-0057;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;22/9/2025 21:00;23/9/2025 21:00;0,68;R. Soto;OK;sin_repuestos;19.040;0;19.040;Planta 4 - Tolhuin;Tolhuin;Tecnico 4;0h 41min;22/9/2025;23/9/2025;2025
SV-001893;EQP-0093;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;1/4/2024 21:00;2/4/2024 21:00;0,56;M. Gómez;OK;sin_repuestos;15.680;0;15.680;Sucursal 4 - Tolhuin;Tolhuin;Tecnico 7;0h 34min;1/4/2024;2/4/2024;2024
SV-001895;EQP-0093;CLI-030;Cliente 030;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;6/10/2024 21:00;6/10/2024 21:00;0,48;S. López;OK;sin_repuestos;13.440;0;13.440;Sucursal 4 - Tolhuin;Tolhuin;Tecnico 5;0h 29min;6/10/2024;6/10/2024;2024
SV-002173;EQP-0006;CLI-036;Cliente 036;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/12/2024 21:00;4/12/2024 21:00;0,61;S. López;OK;sin_repuestos;17.080;0;17.080;Planta 1 - Tolhuin;Tolhuin;Tecnico 5;0h 37min;3/12/2024;4/12/2024;2024
SV-002845;EQP-0098;CLI-039;Cliente 039;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/1/2023 21:00;4/1/2023 21:00;0,5;M. Ruiz;OK;sin_repuestos;14.000;0;14.000;Sucursal 3 - Tolhuin;Tolhuin;Tecnico 3;0h 30min;3/1/2023;4/1/2023;2023
SV-002849;EQP-0098;CLI-039;Cliente 039;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;4/4/2024 21:00;5/4/2024 21:00;0,53;R. Soto;OK;sin_repuestos;14.840;0;14.840;Sucursal 3 - Tolhuin;Tolhuin;Tecnico 4;0h 32min;4/4/2024;5/4/2024;2024
SV-002920;EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;3/4/2023 21:00;4/4/2023 21:00;0,33;J. Pérez;OK;sin_repuestos;9.240;0;9.240;Obra 5 - Tolhuin;Tolhuin;Tecnico 1;0h 20min;3/4/2023;4/4/2023;2023
SV-002922;EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;24/12/2023 21:00;25/12/2023 21:00;0,79;M. Ruiz;OK;sin_repuestos;22.120;0;22.120;Obra 5 - Tolhuin;Tolhuin;Tecnico 3;0h 47min;24/12/2023;25/12/2023;2023
SV-002924;EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;6/5/2024 21:00;5/7/2024 21:00;0,66;M. Gómez;OK;sin_repuestos;18.480;0;18.480;Obra 5 - Tolhuin;Tolhuin;Tecnico 7;0h 40min;6/5/2024;5/7/2024;2024
SV-002926;EQP-0081;CLI-040;Cliente 040;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;23/9/2025 21:00;24/9/2025 21:00;0,28;J. Pérez;OK;sin_repuestos;78.400;0;78.400;Obra 5 - Tolhuin;Tolhuin;Tecnico 1;0h 17min;23/9/2025;24/9/2025;2025
SV-003002;EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;31/3/2024 21:00;1/4/2024 21:00;0,61;S. López;OK;sin_repuestos;17.080;0;17.080;Sucursal 4 - Tolhuin;Tolhuin;Tecnico 5;0h 37min;31/3/2024;1/4/2024;2024
SV-003003;EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;29/6/2024 21:00;30/6/2024 21:00;0,41;L. Gómez;OK;sin_repuestos;11.480;0;11.480;Sucursal 4 - Tolhuin;Tolhuin;Tecnico 2;0h 25min;29/6/2024;30/6/2024;2024
SV-003007;EQP-0014;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;5/7/2025 21:00;6/7/2025 21:00;0,6;L. Gómez;OK;sin_repuestos;16.800;0;16.800;Sucursal 4 - Tolhuin;Tolhuin;Tecnico 2;0h 36min;5/7/2025;6/7/2025;2025
SV-004011;EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;1/10/2022 21:00;2/10/2022 21:00;0,3;L. Gómez;OK;sin_repuestos;8.400;0;8.400;Taller 2 - Tolhuin;Tolhuin;Tecnico 2;0h 18min;1/10/2022;2/10/2022;2022
SV-004014;EQP-0095;CLI-044;Cliente 044;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;27/9/2023 21:00;28/9/2023 21:00;0,38;S. López;OK;sin_repuestos;10.640;0;10.640;Taller 2 - Tolhuin;Tolhuin;Tecnico 5;0h 23min;27/9/2023;28/9/2023;2023
SV-004136;EQP-0003;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;29/9/2022 21:00;30/9/2022 21:00;0,55;S. López;OK;sin_repuestos;15.400;0;15.400;Taller 3 - Tolhuin;Tolhuin;Tecnico 5;0h 33min;29/9/2022;30/9/2022;2022
SV-004274;EQP-0063;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;26/3/2022 21:00;27/3/2022 21:00;0,56;M. Gómez;OK;sin_repuestos;15.680;0;15.680;Sucursal 4 - Tolhuin;Tolhuin;Tecnico 7;0h 34min;26/3/2022;27/3/2022;2022
SV-004275;EQP-0063;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;2/10/2022 21:00;3/10/2022 21:00;0,67;M. Ruiz;OK;sin_repuestos;18.760;0;18.760;Sucursal 4 - Tolhuin;Tolhuin;Tecnico 3;0h 40min;2/10/2022;3/10/2022;2022
SV-004276;EQP-0063;CLI-048;Cliente 048;Soldadora Lincoln Ranger;Lincoln Electric;Ranger 305D;LR-008;Prueba de arranque y verificacion de batería;25/12/2022 21:00;26/12/2022 21:00;0,49;S. López;OK;sin_repuestos;13.720;0;13.720;Sucursal 4 - Tolhuin;Tolhuin;Tecnico 5;0h 29min;25/12/2022;26/12/2022;2022
